label,znf207,polr2g,sae1,cap2,acly,pea15,dctn2,sf3b4,fcn3,clec1b,psmd4,cyp1a2,parp1,dbh,ecm1,col4a1,nat2,polr3c,mt1f,lcat,cs,ctnna1,copa,vipr1,scamp3,hgs,tomm40,thy1,top2a,c8orf33,pttg1,prc1,igfals,cdc20,pogk,creb3l2,aspm,mt1g,slc39a1,psme3,lsm2,nup205,cfl1,psmb4,plod3,b4galt3,irak1,ap3b1,neu1,nusap1,stip1,cdk4,fam20b,ccnb2,apof,kpnb1,hamp,srd5a2,aatf,gpc3,snx27,nploc4,gtpbp4,lamc1,lmna,cyp39a1,slc41a3,plvap,mt1m,ckap4,chst4,mcm3,ncapg,prpf3,capns1,kifc1,atic,pck1,atp6ap1,ptprf,mcm6,gmfb,cyp3a4,smg5,dnmt1,mpv17,kmo,dap3,dars2,aurka,mt1e,gnpat,kbtbd11,fos,mt1x,clic1,cetp,lsm4,cdc25b,ass1,mid1ip1,vps37c,trrap,acaca,sac3d1,slco1b3,s100a10,cnih4,hcfc1,rnd3,gla,cdkn3,gba3,cln3,fbl,bcap31,gpaa1,tbce,sqle,ncapd2,dnase1l3,lasp1,tmem106c,zgpat,ghr,actg2,mcm5,tuft1,gnpda1,pygb,tkt,slc22a1,pafah1b3,rusc1,mapre1
control,7.779948682,9.127539721,9.621586809,7.384540827,7.992748379,8.759153257,8.965203177,7.814824024,12.63794856,9.063356582,6.531010321,12.87191063,8.824455702,8.359918451,7.166677333,8.90281023,8.808732565,7.575110429,11.92552084,9.885904806,5.911935853,9.574382836,9.429533922,8.418565381,6.064500853,8.54410783,8.184278849,6.18823918,5.750690695,7.572315241,6.699890288,6.061720206,9.243418542,5.922727426,8.205384207,8.292396066,6.765173463,13.35366581,7.925917217,6.881094937,9.068444982,7.080415772,10.51480192,9.488728128,8.3607768,7.518417039,7.584857395,8.617277754,7.648499824,6.269832535,7.840493934,8.33049571,8.171463413,5.654086013,11.36245123,9.305992647,14.16346423,7.953763921,7.119409257,6.42377357,8.250255343,6.724486823,8.481023699,8.161426318,7.595970396,7.786489219,8.048238057,6.921342776,9.9295021,8.330013626,8.067773276,7.028886362,5.982544424,6.874104204,8.61831666,6.175329371,9.048642233,11.34056446,10.0133684,10.15571459,7.323133855,8.658279258,11.86658099,7.104978318,8.159817635,6.827147011,9.413583338,8.336570586,6.592910315,6.709311135,12.95476601,7.703953817,8.334460338,8.814040694,13.38327939,8.678463791,7.579261297,8.358092207,5.988330518,13.15405028,7.069746337,8.227983839,7.882946873,7.234329577,6.987531569,8.881841873,10.58997748,9.065535058,8.200996597,9.273119858,7.095559748,5.80351886,11.30376269,6.63354352,8.840639444,9.298025965,7.317303239,7.667731753,7.063188753,5.877220067,9.994753948,10.19509796,7.974256852,8.76330032,10.95300743,6.396207152,7.008170411,6.454851486,8.165407488,6.616999277,8.480025032,10.4583647,7.034399131,7.598237706,8.455846952
control,8.009180977,9.123771904,9.109832276,7.174156848,8.810510626,8.327286185,8.40816386,8.640164102,12.34419261,7.653290926,6.717471648,12.28379662,9.226744445,7.783778948,7.083978445,8.591886722,9.512806516,7.907353756,13.18235189,9.70550477,5.878569706,9.61470075,9.567392693,8.77326372,6.020983488,8.465962232,8.722482714,6.482022462,5.945205091,7.490316604,6.685988341,6.174892561,10.02104652,5.905473457,7.953057967,7.725686837,6.899774996,14.41917032,7.764800549,6.726857986,9.025480562,6.968123806,9.89445473,9.528878177,8.507314734,7.721756075,7.334996214,8.245643183,6.849672456,6.436650024,8.502045056,8.049554552,7.713793168,5.901685585,11.2648471,9.307658775,10.25883571,7.871384627,7.126457685,5.862763698,7.781997468,6.501509223,8.696708411,8.174646404,8.062189181,8.056680547,7.331586238,6.642153354,10.81558249,8.349587074,8.206218508,6.72864825,5.896673116,6.456277877,8.826307015,5.942034854,9.069934983,9.652194236,9.978884912,8.879945925,7.467542015,8.833016057,13.24474657,6.755633149,7.406769225,6.289269479,9.700252367,8.350856178,6.588487288,6.286633104,13.54318584,7.252228416,8.848258568,10.49682933,13.47431072,8.554776066,6.64277568,7.926506655,6.637081351,12.97930684,7.367879155,8.620389298,7.8206363,6.790108501,7.687975879,9.871820881,10.45341711,9.265058081,7.613997935,8.943310289,6.678404865,5.58631485,10.59699273,6.233431519,8.488811971,9.854093797,7.021794796,7.213228789,8.233502496,6.061908994,8.972639376,9.976323172,7.917929505,7.727942946,10.83944974,6.219699319,7.023074586,7.133538412,7.681772802,6.388149687,8.475238053,9.808590368,6.500118066,7.83988655,8.07224929
control,8.092600442,9.463530458,9.38563915,7.458822729,8.094059726,8.019257603,8.825678519,7.991396246,11.45307292,8.110083564,6.334663941,11.92552084,8.940725052,6.809978767,7.012320801,8.31455596,9.501500243,7.6057104,13.18961024,9.238530359,5.93747115,9.835615504,9.59561588,7.659819938,5.914369359,7.722579718,8.183574357,6.222713492,6.210800891,7.670303275,6.701648826,6.107057052,8.910028827,5.912169945,7.767128042,7.835032134,6.722576644,14.44209092,8.378551183,6.790345153,9.105388798,7.478131591,9.655176224,10.037441,8.281843859,7.315885904,7.567978409,8.534573331,7.89524752,6.427525162,8.165020799,8.104009279,8.125434507,6.007667297,11.66162667,8.481023699,13.87990352,9.520281845,7.208907666,5.743893842,7.67923559,6.874753075,8.814040694,7.617465317,7.740849619,8.330884313,7.536938139,6.929984491,11.13834762,8.464084851,7.275093225,6.998009124,5.981834722,6.627276547,8.746082525,6.137724445,9.187141587,11.54035726,9.162609627,8.627256176,7.909916531999999,8.662613447,11.37757302,7.083865792,7.461638815,6.519033555,9.035175739,8.891861198,7.077775109,7.063315084,13.74438467,7.958916207,8.017466227,11.55382443,13.67095946,8.347359732,6.944196902,8.70421619,6.295198716,13.5302892,7.017668971,8.062917535,7.409613858,7.235335949,8.310475975,8.943310289,10.57314564,8.932948986,7.270081334,9.931906058,7.580957515,5.939996846,11.42767783,6.866731512,8.090416762,9.864502039,7.890734756,7.173137156,8.439316612,6.077936076,9.257019602,9.631351014,8.522484049,8.954475424,10.42066124,5.981318757,7.314961235,6.505680834,7.673439565,6.683041432,8.558310156,10.4280653,6.418912639,7.665873166,7.842323991
control,8.478557086,9.393770532,9.217393743,8.460247906,9.066197394,8.574688131,9.470908909,8.291951247,12.52631447,8.075594909,6.975385653,10.34574534,9.295545137,7.245328259,7.120166367,10.00825621,9.875266489,7.880373692,11.03737862,8.065893326,5.846266291,10.1637577,9.513752758,7.684224494,6.125379722,7.931300985,7.637921432,6.459473906,6.902948166,7.593437445,6.607662181,6.223245609,9.461626149,6.215134507,7.824809393,7.601715861,7.050167093,13.42503637,8.247311357,6.630163752,9.864502039,7.948380968,9.275550624,10.3334805,7.968139478,7.446747345,7.10066691,8.01600275,7.828765985,7.368281355,7.701346858,8.350387376,7.470860743,5.815286782,11.96405871,8.763904136,9.924876024,7.70586859,6.408838862,7.381752923,6.727684084,6.48059225,8.880514696,7.948026863,8.302643459,8.533145827,7.629635579,6.672984512,8.522003602,7.847305111,8.801010839,6.974967484,5.990086649,6.282311405,8.011197029,6.024479456,9.075493569,9.859766412,9.429533922,9.500569821,8.788177608,9.652194236,13.25303578,6.64776665,7.732766216,6.635961849,7.824210943,8.394765127,7.454727175,6.658260553,12.65722992,8.550234473,6.506913468,9.134154503,12.24252158,8.73219792,6.6302128,8.990088651,6.024365406,12.18616949,6.781089418,8.278956614,7.649588994,7.024057351,7.337309622,10.48682762,9.816335545,10.22593367,6.741007753,9.183179368,7.212758033,5.818238655,10.40355633,6.316885743,8.255227152,9.180274122,6.75336843,7.710779774,7.647520693,5.786565756,10.6665395,8.205384207,8.803357579,7.54174849,10.51325925,6.148879811,7.200726685,6.522379833,7.621662854,6.35181705,8.325159363,9.966494797,6.999303103,7.43404927,7.341306356
control,8.070021493,9.542256165,9.728691624,7.390008329,8.262248661,8.502045056,8.99775904,8.511066134,13.09431936,10.18960193,6.735177934,12.96076932,8.915950603,7.47046241,7.399752439,9.108288364,7.632174233,7.730495033,12.17426196,8.820122366,5.761356689,10.22455817,9.731863936,7.827222821,6.151522939,8.438426768,8.257351219,6.509941662,6.148001416,7.597217921,6.584447348,6.243572097,9.237688857,6.197208682,8.292396066,8.265174064,7.127905508,13.64300279,8.371769266,7.215894847,9.094604507,7.186299021,10.46933555,10.26738791,8.811700247,7.294409983,7.863624273,8.579425005,7.756648221,6.621306637,8.246902338,8.383468502,8.297460332,5.991726176,10.90171973,8.652929903,13.83437167,7.811544652,7.510021203,6.717138825,7.887063211,6.804220714,8.765612138,7.648273023,8.30530775,7.157003698,7.940011187,6.654995797,9.907435365,8.541603247,8.486924305,7.381752923,5.87230415,6.808540677,9.545147071,6.112117659,9.60123684,10.73483991,9.86806422,8.86450477,8.408602697,8.363071479,11.99241013,6.521749737,7.853553788,7.476123839,9.161212499,9.202133768,6.697667567,7.41598533,13.06613143,7.840493934,7.728237583,10.55663223,13.24474657,9.46625312,8.042600641,8.53413552,6.431243278,12.54048129,7.5223535,8.194141766,7.506764381,6.887864298,7.802611597,8.336148724,11.27866562,8.240377004,7.69355401,9.359481685,7.972301794,6.008162982,10.44087202,7.035455053,8.203321913,9.987260742,7.752135475,7.785256345,7.926506655,5.965554475,10.71698503,10.33656327,8.264746466,8.482950817,10.40083495,6.384833554,7.880046883,7.101156582,8.574688131,7.046889764,8.748545394,9.872983252,7.103905997,7.773917034,8.773801155
control,7.670303275,9.360462183,9.550605159,6.991092149,7.970381618,8.230186462,8.762182727,8.390445857,12.5893446,9.792788375,6.779731341,12.71359242,8.660948889,8.367023328,7.618720442,7.819533755,8.291517769,7.379767062,13.268805,9.829884298,5.859704866,10.07632963,10.2213111,8.357626355,6.18111237,8.353215214,8.271963626,5.978747968,5.615152867,7.708055517,6.815127671,6.10386543,10.38456044,5.757355472,7.980437106,8.583609015,6.817282864,14.308557,8.373658295,6.95075512,8.697255221,7.481511978,9.923614188,10.40083495,8.893895133,7.317836352,7.777877997,8.682370449,7.825126501,6.531251453,8.269925017,8.233935319,8.61831666,5.902296864,11.42767783,8.439851666,12.99879916,9.221990018,7.576844192,5.978922523,8.308346521,7.18473841,8.367498619,7.842913634,8.243984321,7.326659235,8.070705398,6.684571699,11.48127191,8.18970483,8.452385169,7.210127549,5.669350304,7.150365924,9.179494886,6.010867253,10.02227993,11.51424151,9.423400549,9.073449199,8.183911203,7.91883875,11.61609716,7.100138814,7.639236752,7.048393356,8.843240182,9.257777416,6.510486279,6.789521801,13.31018278,7.80176114,8.319944096,11.91235797,14.20258868,8.565364322,7.93772412,8.736096626,6.304475806,12.75007265,7.074912951,8.003741503,7.591648638,7.311824943,7.924958296,8.693242067,10.8355325,8.097732923,7.658745358,9.152176075,7.34443413,5.904728772,10.31048472,7.259421679,8.419856646,9.817471959,8.45778832,7.815410481,8.023810273,6.389030224,10.73305776,9.968843365,7.966442736,9.781610909,10.52818385,5.977928361,7.793196655,6.345663084,8.282283908,6.65778835,8.918601999,10.41421375,6.922390982,7.327803275,8.250255343
control,7.941990466,9.252077856,9.820760515,7.379767062,8.009867955,9.118690123,8.873743538,7.835312211,13.31018278,9.889519304,6.553796947,12.87191063,8.880514696,8.313168534,7.331957762,8.580958463,8.859560838,7.617703426,13.12189946,9.774789079,5.661829261,9.948621982,9.674224688,8.944721439,6.024421373,8.675819744,8.48450383,6.593692376,6.310030223,7.47442427,7.092097802,6.590008736,9.314231247,6.477093916,8.057408483,8.339793572,6.812501201,14.41917032,7.950729903,7.072498381,9.118008266,7.427693745,11.00989865,9.754816206,8.566377725,7.285184759,7.712393347,8.598144801,7.697294288,6.982636188,7.928462131,8.160620152,8.157530318,6.310358512,10.3815181,9.086534221,13.95010786,8.001398586,7.217591588,6.418514025,8.476705301,6.639264873,8.297899857,7.89682344,7.789437241,7.454523667,8.15047282,6.457342602,11.30624355,8.254871668,7.748723624,7.205781761,6.016647757,6.95136885,8.899688355,6.120818733,9.537355419,11.43768976,10.14481606,9.967553963,8.628359643,8.56952074,10.17461571,6.861412669,8.98274253,7.136347498,8.207042017,8.568506457,6.821247442,6.634135941,13.56549494,7.65825905,7.66721019,10.01218016,14.21803791,9.261139889,8.465962232,8.595450037,6.214216476,12.17041284,7.087160366,8.11122937,7.777009655,7.0679423,7.0367961,9.042470978,9.966494797,9.106053076,8.467037962,9.125928236,7.754928249,6.062765084,10.64593819,6.843699038,8.83049891,9.634565281,7.511028197,7.64175222,7.854416913,6.635639141,10.72595416,10.6957057,7.933413989,8.451339987,11.11559295,6.156371499,7.875111399,6.396299682,8.688111151,6.725682619,8.85714759,10.05998132,7.377673619,7.908665466,8.762182727
control,7.782292058,9.007614131,9.042470978,7.031007488,8.173145346,8.185029711,8.358975954,8.071475973,12.30379744,8.59922569,6.712609044,13.35366581,8.917944049,7.350323831,7.33828549,7.924356274,10.2717859,7.406373634,13.55419679,9.989790468,5.773281519,9.808590368,9.312575953,8.804594643,6.018998194,8.121705516,8.043953201,6.018744901,5.941919041,7.335783162,7.105710713,6.054661441,9.667864902,5.952241227,7.73022556,7.88550315,6.902360284,14.60486269,7.925267355,6.3508565,9.293884208,7.190392067,9.852860814,10.13922458,7.995717505,7.386910935,7.398912816,8.0593018,7.391419889,6.155744024,8.094427764,7.993420772,7.794090102,6.112742495,11.12016995,8.534573331,14.25116683,8.908721124,6.739121016,5.702457184,7.803489616,6.537981927,8.635841762,7.909023909,7.733598033,8.09552796,7.413100039,6.463100838,11.16101151,8.249407807,7.545959762,6.703204478,5.698535637,6.551552444,8.481523108,6.077363424,9.11730361,11.11100201,9.61185118,9.518349616,7.549657477,8.740744871,12.91939439,6.599495966,7.309630237,6.270222613,9.261872375,8.303132938,6.735502108,6.453035757,13.80537116,7.595732485,8.342421901,11.68172924,13.61638631,8.096967905,6.725871578,8.232696681,6.001092604,12.84964645,6.78476794,8.182075628,7.630182121,7.389460999,7.455415537,9.951226901,9.021898541,9.43034356,7.663807451,9.856284488,6.752089013,5.98238293,11.16777236,6.354887572,8.385795796,9.685580294,7.322574341,7.259112509,8.167333106,5.729052253,9.703435337,9.816335545,8.104009279,8.811090519,12.01446435,6.433694526,7.213842656,6.542096012,7.882946873,6.357888547,8.431513202,10.54008615,6.329040931,7.534430951,7.935124051
control,8.292839522,8.954475424,9.536571163,7.657670833,8.957647018,8.898384695,8.751477302,8.768553806,13.21338175,9.675177059,6.739174492,10.07905422,9.878717528,7.045535811,7.243651313,10.48526192,8.675261659,8.150852241,13.06613143,8.715179967,5.918223779,10.00189065,10.2213111,7.648774578,6.280100516,8.088186518,8.590393096,6.551390687,6.583446181,7.738566477,6.856007596,6.42339961,8.8588939,6.233653809,8.31136169,7.545261945,6.67109292,14.21803791,8.640741402,7.198229801,8.885030182,7.64175222,9.78271588,9.777105117,8.736741755,7.60769426,7.50535502,8.61831666,7.568238616,6.894242305,8.323405234,8.554776066,8.058139762,6.045931076,12.16220058,8.929629125,13.32662691,7.340523748,7.530008274,6.157359505,7.459891685,7.035053716,9.734129027,8.048571263,8.144763245,8.222625627,7.47948512,6.920564018,10.79639784,8.673178486,8.022133958,6.709342127,6.133668419,6.977476134,8.720213694,6.078212077,9.588771255,9.549718294,9.615646685,8.653477048,8.028704702,9.378873813,12.37890743,6.735973819,8.089605796,7.244620371,8.868753353,8.802215871,6.79882169,6.367689589,13.65559595,7.802611597,8.347824977,9.789412237,13.87990352,9.237688857,7.29496186,8.255644262,6.104479426,12.75007265,7.240255295,8.385795796,7.938668303,6.814004527,7.935124051,8.598144801,9.998351845,8.963862525,7.931894508,10.03135483,7.177938359,5.799024014,10.51635226,6.634851366,8.285680529,9.823058014,7.401132994,7.673167563,7.601715861,5.966018088,10.4280653,10.09883042,7.933747627,7.466202922,10.80407869,7.582156476,7.221557094,7.064426468,8.27682996,7.131929048,8.825036246,9.687801137,7.733047239,7.359318422,8.548287536
control,7.899681204,9.186330061,9.207533871,7.114043554,7.952063453,7.956205044,8.518533907,8.111617143,12.51142274,8.6245657,6.644587624,12.65187678,9.013605495,8.696096074,7.312945701,8.334460338,9.461626149,7.559383635,13.35366581,9.384768258,5.807151485,9.627360404,9.743567118,8.336148724,5.995190467,8.134341162,7.948026863,6.246215368,5.970640639,7.541517556,6.495081606,5.998349772,8.897790952,5.843377451,7.957531063,8.104009279,6.643262059,14.2340607,7.924356274,6.829081137,8.553316261,7.254483838,9.421633409,9.679355958,8.598661147,7.356322387,7.934070605,8.641857125,7.752388554,6.102305772,8.327073987,8.076363601,8.126498891,5.834016273,11.90949407,8.812293659,13.22969685,8.557307242,7.374751107,5.84968251,7.904188465,6.728513822,8.531502593,7.953404669,7.870749273,8.034668863,7.680130114,6.657015511,11.5863859,8.58261252,8.187018984,6.734789368,5.729874444,7.117594816,8.901018009,5.865454227,9.4187442,11.19476566,9.325710245,9.487879304,7.183170863,8.225457725,12.20190632,6.554597852,7.472411181,6.634339333,9.242602819,8.98146263,6.806004607,6.188536295,13.60277654,7.657670833,8.733970636,11.89275134,13.81974006,8.557799331,7.203126736,8.412108103,6.378787975,13.01193437,7.331050834,8.105106028,7.759137131,6.966537588,8.071910651,9.761467249,10.00074067,9.045924036,8.14515166,9.608022309,6.84507252,5.650971918,11.3137878,6.83485267,7.919465719,9.718937258,8.044589197,7.450909854,7.634555566,6.426672631,9.783805935,9.634565281,7.916657195,9.00187075,10.78447524,6.322434897,7.21525324,6.878334007,7.71843125,6.87023476,8.342421901,10.55329098,7.155976143,7.592418968,7.878090154
control,8.124277373,9.149825525,9.468193441,7.17245338,9.200518637,8.591342808,8.871881509,9.326554679,13.31829501,8.411191334,6.492994371,11.88026297,9.00187075,8.959547939,7.060641446,8.573109236,8.662613447,8.191772266,12.81542011,10.31342214,5.866355882,10.2504204,9.243418542,9.338741831,6.420495712,9.105388798,9.171000756,6.261831377,6.000330937,7.89524752,6.867717662,6.497696153,9.213713176,6.633223092,8.528488175,8.020274605,6.983604534,14.05417949,8.126147483,7.110345852,9.122989349,7.194568938,10.23730761,10.22884445,9.285967996,7.995082123,7.754928249,8.561955988,7.773036931,6.887624225,8.862038934,8.102177397,8.190563058,6.162980105,11.73212469,9.031771295,13.95010786,7.565544689,8.056343159,6.823285492,8.319944096,7.21475983,8.416694212,8.81774847,8.45435551,7.8275585,7.679518936,6.440926587,8.351772163,8.195799167,9.493299352,7.036696888,5.986188014,7.258939665,9.652194236,6.137935713,10.13922458,9.166412455,10.94440286,8.870617782,7.974256852,8.803357579,12.82124496,7.415371879,7.493303804,7.208907666,8.730374827,7.964750775,6.78234926,6.579291783,13.22969685,7.554819276,9.183949902,9.787159745,12.85534242,8.363491227,6.693889091,8.418073183,6.404638664,12.31153319,7.175990989,9.171781223,8.592377872,7.656924894,8.447470866,7.78254723,9.901553216,8.449452248,7.907057931,8.542175545,7.33691821,5.887920006,10.3060833,6.817800335,8.711061276,10.94240606,7.142681704,7.303669114,7.998801212,6.016386921,9.037285818,11.08707788,8.824455702,8.197409181,10.14481606,6.063324367,7.739083388,6.549238205,8.274429977,7.411687102,9.340307876,11.05604423,8.172362168,8.351302826,7.610797886
control,7.922313791,9.208316117,9.564611696,7.17643318,7.909633828,8.432931497,8.597607034,7.922642255,12.39631495,8.646691529,6.62274158,12.53112742,9.025480562,8.013000991,6.94831459,7.66273054,9.536571163,7.627348734,13.17496129,9.993531334,5.758769834,10.00074067,9.488728128,8.477177881,6.115049523,8.441775195,8.521460831,6.105145386,6.34084672,7.741444198,6.941120879,6.198899849,9.736404763,6.381182002,7.930939801,7.958916207,7.202389561,14.28988044,8.102177397,6.940195088,9.166412455,7.314412955,10.16103037,9.708611141,8.401789121,7.505585871,7.66721019,8.571526348,7.636082031,6.83390027,8.252383734,8.24527751,8.394214884,6.094126062,11.37757302,9.072049685,14.00351868,8.455846952,7.42815498,6.284258431,8.191772266,6.970117748,8.433797257,7.85634401,7.64234766,8.312268528,7.859456445,6.669193987,10.1204943,8.400797118,7.612239561,6.973130167,6.016700395,6.866967044,8.672610387,6.150313858,9.180274122,10.89124325,10.00445186,9.90272146,8.222625627,8.508221574,12.51633457,7.496228364,8.103258199,6.689774192,9.486954796,8.6097294,6.805360639,6.627402196,13.27694434,7.791145356,8.60647286,10.66318451,13.62883519,8.350856178,7.456917032,8.644576106,6.114334174,13.35366581,6.84957748,8.297460332,8.130683945,7.66432832,7.706975456,9.303597801,10.03272953,8.953210903,8.082317511,8.619418962,7.214935037,5.855873487,10.99040508,6.65160794,8.645629699,9.632477934,7.516849415,7.522115837,7.225610656,6.679964815,9.545147071,10.45669058,8.200188636,8.822504663,10.92855558,6.316968682,7.464216864,6.265708378,8.107367686,6.801365773,8.422247902,10.25883571,6.803236694,7.767400162,7.673964008
